Comment ,Label,1_Comment,2_Comment,tokens,sent_tokens
"Diện tích rộng, cơ sở vật chất tốt, chi phí sinh hoạt và học tập phù hợp.
Đào tạo nhiều ngành phù hợp nhu cầu xã hội: Xây dựng, Bác sĩ thú y, 
Ngôn ngữ Anh...",1,diện tích rộng cơ sở vật chất tốt chi phí sinh hoạt và học tập phù hợp đào tạo nhiều ngành phù hợp nhu cầu xã hội xây dựng bác sĩ thú y ngôn ngữ anh,diện tích rộng cơ sở vật chất tốt chi phí sinh hoạt và học tập phù hợp đào tạo nhiều ngành phù hợp nhu cầu xã hội xây dựng bác sĩ thú y ngôn ngữ anh,"['diện_tích', 'rộng', 'cơ_sở', 'vật_chất', 'tốt', 'chi_phí', 'sinh_hoạt', 'và', 'học_tập', 'phù_hợp', 'đào_tạo', 'nhiều', 'ngành', 'phù_hợp', 'nhu_cầu', 'xã_hội', 'xây_dựng', 'bác_sĩ', 'thú_y', 'ngôn_ngữ', 'anh']",diện_tích rộng cơ_sở vật_chất tốt chi_phí sinh_hoạt và học_tập phù_hợp đào_tạo nhiều ngành phù_hợp nhu_cầu xã_hội xây_dựng bác_sĩ thú_y ngôn_ngữ anh
"Thầy cô thân thiện, môi trường học tập lành mạnh",1,thầy cô thân thiện môi trường học tập lành mạnh,thầy cô thân thiện môi trường học tập lành mạnh,"['thầy_cô', 'thân_thiện', 'môi_trường_học_tập', 'lành_mạnh']",thầy_cô thân_thiện môi_trường_học_tập lành_mạnh
"Trường rộng, cơ sở vật chất khá đầy đủ. Sinh viên hơi ít",0,trường rộng cơ sở vật chất khá đầy đủ sinh viên hơi ít,trường rộng cơ sở vật chất khá đầy đủ sinh viên hơi ít,"['trường', 'rộng', 'cơ_sở', 'vật_chất', 'khá', 'đầy_đủ', 'sinh_viên', 'hơi', 'ít']",trường rộng cơ_sở vật_chất khá đầy_đủ sinh_viên hơi ít
Trường rộng đẹp nhưng không có SV thật lãng phí,0,trường rộng đẹp nhưng không có sv thật lãng phí,trường rộng đẹp nhưng không có sv thật lãng phí,"['trường', 'rộng', 'đẹp', 'nhưng', 'không', 'có', 'sv', 'thật', 'lãng_phí']",trường rộng đẹp nhưng không có sv thật lãng_phí
Ngôi trường sẽ về đích hoàng kim,1,ngôi trường sẽ về đích hoàng kim,ngôi trường sẽ về đích hoàng kim,"['ngôi', 'trường', 'sẽ', 'về', 'đích', 'hoàng_kim']",ngôi trường sẽ về đích hoàng_kim
trường làm lại đẹp quá,1,trường làm lại đẹp quá,trường làm lại đẹp quá,"['trường', 'làm', 'lại', 'đẹp', 'quá']",trường làm lại đẹp quá
trường đẹp quá,1,trường đẹp quá,trường đẹp quá,"['trường', 'đẹp', 'quá']",trường đẹp quá
Trường ko còn tồn tại nữa,0,trường ko còn tồn tại nữa,trường ko còn tồn tại nữa,"['trường', 'ko', 'còn', 'tồn_tại', 'nữa']",trường ko còn tồn_tại nữa
Đang trên đà thay đổi và phát triển,1,đang trên đà thay đổi và phát triển,đang trên đà thay đổi và phát triển,"['đang', 'trên', 'đà', 'thay_đổi', 'và', 'phát_triển']",đang trên đà thay_đổi và phát_triển
Không hoạt động,0,không hoạt động,không hoạt động,"['không', 'hoạt_động']",không hoạt_động
Ngôi trường rất lớn,1,ngôi trường rất lớn,ngôi trường rất lớn,"['ngôi', 'trường', 'rất', 'lớn']",ngôi trường rất lớn
Dạy tốt.,1,dạy tốt,dạy tốt,"['dạy', 'tốt']",dạy tốt
Trường Đại học này đã đóng cửa nhiều năm,0,trường đại học này đã đóng cửa nhiều năm,trường đại học này đã đóng cửa nhiều năm,"['trường', 'đại_học', 'này', 'đã', 'đóng_cửa', 'nhiều', 'năm']",trường đại_học này đã đóng_cửa nhiều năm
Giống,1,giống,giống,['giống'],giống
Tệ hại,0,tệ hại,tệ hại,['tệ_hại'],tệ_hại
Trường trụ vững khá tốt,1,trường trụ vững khá tốt,trường trụ vững khá tốt,"['trường', 'trụ', 'vững', 'khá', 'tốt']",trường trụ vững khá tốt
Lắm tai tiếng vì ngôi trường này,0,lắm tai tiếng vì ngôi trường này,lắm tai tiếng vì ngôi trường này,"['lắm', 'tai_tiếng', 'vì', 'ngôi', 'trường', 'này']",lắm tai_tiếng vì ngôi trường này
tôi te,0,tôi te,tôi te,"['tôi', 'te']",tôi te
trường có hỗ trợ học bổng nên anh em cố gắng học là được nhận học bổng,1,trường có hỗ trợ học bổng nên anh em cố gắng học là được nhận học bổng,trường có hỗ trợ học bổng nên anh em cố gắng học là được nhận học bổng,"['trường', 'có', 'hỗ_trợ', 'học_bổng', 'nên', 'anh_em', 'cố_gắng', 'học', 'là', 'được', 'nhận', 'học_bổng']",trường có hỗ_trợ học_bổng nên anh_em cố_gắng học là được nhận học_bổng
"Trường đào tạo sinh viên tốt, nhiều các hoạt động clb tạo nên một môi
trường năng động, sinh viên được học tập và rèn luyện nhiều kỹ năng có ích",1,trường đào tạo sinh viên tốt nhiều các hoạt động clb tạo nên một môi trường năng động sinh viên được học tập và rèn luyện nhiều kỹ năng có ích,trường đào tạo sinh viên tốt nhiều các hoạt động clb tạo nên một môi trường năng động sinh viên được học tập và rèn luyện nhiều kỹ năng có ích,"['trường', 'đào_tạo', 'sinh_viên', 'tốt', 'nhiều', 'các', 'hoạt_động', 'clb', 'tạo', 'nên', 'một', 'môi_trường', 'năng_động', 'sinh_viên', 'được', 'học_tập', 'và', 'rèn_luyện', 'nhiều', 'kỹ_năng', 'có_ích']",trường đào_tạo sinh_viên tốt nhiều các hoạt_động clb tạo nên một môi_trường năng_động sinh_viên được học_tập và rèn_luyện nhiều kỹ_năng có_ích
Trường khá tốt,1,trường khá tốt,trường khá tốt,"['trường', 'khá', 'tốt']",trường khá tốt
Mình thấy chương trình đào tạo khá đầy đủ,1,mình thấy chương trình đào tạo khá đầy đủ,mình thấy chương trình đào tạo khá đầy đủ,"['mình', 'thấy', 'chương_trình', 'đào_tạo', 'khá', 'đầy_đủ']",mình thấy chương_trình đào_tạo khá đầy_đủ
"Khuôn viên nơi đây đẹp, rộng rãi và rất xanh",1,khuôn viên nơi đây đẹp rộng rãi và rất xanh,khuôn viên nơi đây đẹp rộng rãi và rất xanh,"['khuôn_viên', 'nơi', 'đây', 'đẹp', 'rộng_rãi', 'và', 'rất', 'xanh']",khuôn_viên nơi đây đẹp rộng_rãi và rất xanh
Môi nơi đây học tập và chất lượng thầy cô tốt,1,môi nơi đây học tập và chất lượng thầy cô tốt,môi nơi đây học tập và chất lượng thầy cô tốt,"['môi', 'nơi', 'đây', 'học_tập', 'và', 'chất_lượng', 'thầy_cô', 'tốt']",môi nơi đây học_tập và chất_lượng thầy_cô tốt
"Chất lượng cơ sở vật chất ở mức ổn, được đổi mới thường xuyên bao gồm
cả quá trình.",1,chất lượng cơ sở vật chất ở mức ổn được đổi mới thường xuyên bao gồm cả quá trình,chất lượng cơ sở vật chất ở mức ổn được đổi mới thường xuyên bao gồm cả quá trình,"['chất_lượng', 'cơ_sở', 'vật_chất', 'ở', 'mức', 'ổn', 'được', 'đổi_mới', 'thường_xuyên', 'bao_gồm', 'cả', 'quá_trình']",chất_lượng cơ_sở vật_chất ở mức ổn được đổi_mới thường_xuyên bao_gồm cả quá_trình
Thấy quảng cáo trường nhiều học thì mới biết được,0,thấy quảng cáo trường nhiều học thì mới biết được,thấy quảng cáo trường nhiều học thì mới biết được,"['thấy', 'quảng_cáo', 'trường', 'nhiều', 'học', 'thì', 'mới', 'biết', 'được']",thấy quảng_cáo trường nhiều học thì mới biết được
Trường có nhiều hoạt động ngoại khóa thú vị,1,trường có nhiều hoạt động ngoại khóa thú vị,trường có nhiều hoạt động ngoại khóa thú vị,"['trường', 'có', 'nhiều', 'hoạt_động', 'ngoại', 'khóa', 'thú_vị']",trường có nhiều hoạt_động ngoại khóa thú_vị
Cơ sở vật chất xuống cấp nghiêm trọng,0,cơ sở vật chất xuống cấp nghiêm trọng,cơ sở vật chất xuống cấp nghiêm trọng,"['cơ_sở', 'vật_chất', 'xuống_cấp', 'nghiêm_trọng']",cơ_sở vật_chất xuống_cấp nghiêm_trọng
"Giáo viên rất nhiệt tình, dễ gần",1,giáo viên rất nhiệt tình dễ gần,giáo viên rất nhiệt tình dễ gần,"['giáo_viên', 'rất', 'nhiệt_tình', 'dễ', 'gần']",giáo_viên rất nhiệt_tình dễ gần
Chương trình học quá khó và không thực tế,0,chương trình học quá khó và không thực tế,chương trình học quá khó và không thực tế,"['chương_trình', 'học', 'quá', 'khó', 'và', 'không', 'thực_tế']",chương_trình học quá khó và không thực_tế
Trường có nhiều cơ hội việc làm cho sinh viên,1,trường có nhiều cơ hội việc làm cho sinh viên,trường có nhiều cơ hội việc làm cho sinh viên,"['trường', 'có', 'nhiều', 'cơ_hội', 'việc_làm', 'cho', 'sinh_viên']",trường có nhiều cơ_hội việc_làm cho sinh_viên
Thư viện không đủ sách tham khảo,0,thư viện không đủ sách tham khảo,thư viện không đủ sách tham khảo,"['thư_viện', 'không', 'đủ', 'sách', 'tham_khảo']",thư_viện không đủ sách tham_khảo
Mình đã học ở đây và thấy rất hài lòng,1,mình đã học ở đây và thấy rất hài lòng,mình đã học ở đây và thấy rất hài lòng,"['mình', 'đã', 'học', 'ở', 'đây', 'và', 'thấy', 'rất', 'hài_lòng']",mình đã học ở đây và thấy rất hài_lòng
Trường không có đủ trang thiết bị hiện đại,0,trường không có đủ trang thiết bị hiện đại,trường không có đủ trang thiết bị hiện đại,"['trường', 'không', 'có', 'đủ', 'trang', 'thiết_bị', 'hiện_đại']",trường không có đủ trang thiết_bị hiện_đại
Có nhiều bạn bè tốt và dễ làm quen,1,có nhiều bạn bè tốt và dễ làm quen,có nhiều bạn bè tốt và dễ làm quen,"['có', 'nhiều', 'bạn_bè', 'tốt', 'và', 'dễ', 'làm_quen']",có nhiều bạn_bè tốt và dễ làm_quen
Học phí không đáng với chất lượng đào tạo,0,học phí không đáng với chất lượng đào tạo,học phí không đáng với chất lượng đào tạo,"['học_phí', 'không', 'đáng', 'với', 'chất_lượng', 'đào_tạo']",học_phí không đáng với chất_lượng đào_tạo
Môi trường luôn sạch sẽ và thoáng mát,1,môi trường luôn sạch sẽ và thoáng mát,môi trường luôn sạch sẽ và thoáng mát,"['môi_trường', 'luôn', 'sạch_sẽ', 'và', 'thoáng', 'mát']",môi_trường luôn sạch_sẽ và thoáng mát
Trường không có sự phát triển bền vững,0,trường không có sự phát triển bền vững,trường không có sự phát triển bền vững,"['trường', 'không', 'có', 'sự', 'phát_triển', 'bền_vững']",trường không có sự phát_triển bền_vững
Được tham gia các dự án thực tế rất bổ ích,1,được tham gia các dự án thực tế rất bổ ích,được tham gia các dự án thực tế rất bổ ích,"['được', 'tham_gia', 'các', 'dự_án', 'thực_tế', 'rất', 'bổ_ích']",được tham_gia các dự_án thực_tế rất bổ_ích
Nhiều sinh viên bỏ học giữa chừng,0,nhiều sinh viên bỏ học giữa chừng,nhiều sinh viên bỏ học giữa chừng,"['nhiều', 'sinh_viên', 'bỏ', 'học', 'giữa_chừng']",nhiều sinh_viên bỏ học giữa_chừng
Chất lượng đào tạo ngày càng cải thiện,1,chất lượng đào tạo ngày càng cải thiện,chất lượng đào tạo ngày càng cải thiện,"['chất_lượng', 'đào_tạo', 'ngày_càng', 'cải_thiện']",chất_lượng đào_tạo ngày_càng cải_thiện
Trường không có hoạt động gì nổi bật,0,trường không có hoạt động gì nổi bật,trường không có hoạt động gì nổi bật,"['trường', 'không', 'có', 'hoạt_động', 'gì', 'nổi_bật']",trường không có hoạt_động gì nổi_bật
"Thời gian học linh hoạt, dễ sắp xếp",1,thời gian học linh hoạt dễ sắp xếp,thời gian học linh hoạt dễ sắp xếp,"['thời_gian', 'học', 'linh_hoạt', 'dễ', 'sắp_xếp']",thời_gian học linh_hoạt dễ sắp_xếp
Trường không thu hút được sinh viên quốc tế,0,trường không thu hút được sinh viên quốc tế,trường không thu hút được sinh viên quốc tế,"['trường', 'không', 'thu_hút', 'được', 'sinh_viên', 'quốc_tế']",trường không thu_hút được sinh_viên quốc_tế
Đội ngũ giảng viên rất chất lượng,1,đội ngũ giảng viên rất chất lượng,đội ngũ giảng viên rất chất lượng,"['đội_ngũ', 'giảng_viên', 'rất', 'chất_lượng']",đội_ngũ giảng_viên rất chất_lượng
Ae vào học muốn bốc cái bát liên hệ a Ngọc Phi học 8 năm chưa ra trường nhé,0,ae vào học muốn bốc cái bát liên hệ a ngọc phi học 8 năm chưa ra trường nhé,ae vào học muốn bốc cái bát liên hệ ngọc phi học 8 năm chưa ra trường nhé,"['ae', 'vào', 'học', 'muốn', 'bốc', 'cái', 'bát', 'liên_hệ', 'ngọc', 'phi', 'học', '8', 'năm', 'chưa', 'ra', 'trường', 'nhé']",ae vào học muốn bốc cái bát liên_hệ ngọc phi học 8 năm chưa ra trường nhé
Nhớ trường quá!!! Đã hơn 10năm chưa trở lại Trường,1,nhớ trường quá đã hơn 10năm chưa trở lại trường,nhớ trường quá đã hơn 10năm chưa trở lại trường,"['nhớ', 'trường', 'quá', 'đã', 'hơn', '10năm', 'chưa', 'trở_lại', 'trường']",nhớ trường quá đã hơn 10năm chưa trở_lại trường
Chúc nhà trường 1 năm học mới thành công rực rỡ.,1,chúc nhà trường 1 năm học mới thành công rực rỡ,chúc nhà trường 1 năm học mới thành công rực rỡ,"['chúc', 'nhà_trường', '1', 'năm_học', 'mới', 'thành_công', 'rực_rỡ']",chúc nhà_trường 1 năm_học mới thành_công rực_rỡ
Rất vui khi đc là sinh viên của trường,1,rất vui khi đc là sinh viên của trường,rất vui khi đc là sinh viên của trường,"['rất', 'vui', 'khi', 'đc', 'là', 'sinh_viên', 'của', 'trường']",rất vui khi đc là sinh_viên của trường
Trường Cao đẳng sư phạm Bắc Ninh rất tuyệt vời với các thầy cô giáo và các sinh viên vô cùng thân thiện ngôi trường rất hiện đại và thoáng mát,1,trường cao đẳng sư phạm bắc ninh rất tuyệt vời với các thầy cô giáo và các sinh viên vô cùng thân thiện ngôi trường rất hiện đại và thoáng mát,trường cao đẳng sư phạm bắc ninh rất tuyệt vời với các thầy cô giáo và các sinh viên vô cùng thân thiện ngôi trường rất hiện đại và thoáng mát,"['trường', 'cao_đẳng', 'sư_phạm', 'bắc', 'ninh', 'rất', 'tuyệt_vời', 'với', 'các', 'thầy_cô_giáo', 'và', 'các', 'sinh_viên', 'vô_cùng', 'thân_thiện', 'ngôi', 'trường', 'rất', 'hiện_đại', 'và', 'thoáng', 'mát']",trường cao_đẳng sư_phạm bắc ninh rất tuyệt_vời với các thầy_cô_giáo và các sinh_viên vô_cùng thân_thiện ngôi trường rất hiện_đại và thoáng mát
Trường học thoáng mát thầy cô thân thiện.,1,trường học thoáng mát thầy cô thân thiện,trường học thoáng mát thầy cô thân thiện,"['trường_học', 'thoáng', 'mát', 'thầy_cô', 'thân_thiện']",trường_học thoáng mát thầy_cô thân_thiện
"các thầy cô trong trường rất hiểu tâm lý của sinh viên, hỗ trợ các bạn hết mình.",1,các thầy cô trong trường rất hiểu tâm lý của sinh viên hỗ trợ các bạn hết mình,các thầy cô trong trường rất hiểu tâm lý của sinh viên hỗ trợ các bạn hết mình,"['các', 'thầy_cô', 'trong', 'trường', 'rất', 'hiểu', 'tâm_lý', 'của', 'sinh_viên', 'hỗ_trợ', 'các', 'bạn', 'hết_mình']",các thầy_cô trong trường rất hiểu tâm_lý của sinh_viên hỗ_trợ các bạn hết_mình
